date,time,long,lat,mag
1965-06-18,01:18:37,87.665,32.028,5.45
1965-06-18,08:17:40,93.689,24.974,5.45
1965-06-27,11:36:15,121.56,23.764,5.86
1965-07-03,11:26:14,101.496,22.338,5.88
1965-07-31,17:07:53,93.139,32.819,5.33
1965-07-31,19:01:09,93.082,32.683,5.19
1965-07-31,21:44:49,93.118,32.761,5.35
1965-08-01,20:09:19,93.112,32.692,5.43
1965-08-03,07:35:21,91.334,33.356,5.35
1965-09-25,15:47:59,75.029,41.497,5.5
1965-10-18,10:21:48,77.518,41.944,5.32
1965-10-21,15:56:33,87.093,43.906,5.13
1965-11-07,18:06:33,78.468,43.173,5.11
1965-11-13,04:33:53,87.843,43.745,6.5
1965-11-16,17:05:42,125.319,25.449,5.7
1965-11-20,08:56:01,87.67,43.863,5.19
1965-12-09,20:26:05,92.503,27.317,5.5
1966-01-28,08:52:04,73.028,39.337,5.37
1966-01-31,02:35:05,99.673,27.889,5.39
1966-02-02,09:20:08,73.142,33.898,5.42
1966-02-03,17:57:43,121.966,24.13,5.77
1966-02-05,15:12:32,103.187,26.246,6.39
1966-02-06,09:13:23,103.088,26.181,5.46
1966-02-13,10:44:41,103.222,26.12,5.9
1966-02-18,03:45:13,103.221,26.06,5.22
1966-02-21,13:18:51,125.744,26.14,5.62
1966-02-24,00:16:40,91.474,26.281,5.19
1966-03-06,02:10:57,80.487,31.525,6.7
1966-03-06,02:15:57,80.554,31.422,6.3
1966-03-07,21:29:20,114.875,37.156,6.5
1966-03-07,22:36:05,98.592,29.238,5.33
1966-03-08,03:46:37,114.96,37.617,5.18
1966-03-12,16:31:21,122.583,24.122,7.5
1966-03-12,17:59:37,122.601,24.179,5.5
1966-03-14,04:42:51,97.443,32.492,5.16
1966-03-15,23:31:52,122.621,24.185,5.53
1966-03-17,05:44:51,82.686,31.642,5.15
1966-03-19,16:59:41,114.892,37.391,5.16
1966-03-22,08:11:38,115.039,37.535,6.2
1966-03-22,08:19:37,115.061,37.545,6.8
1966-03-22,08:45:51,115.159,37.354,5.55
1966-03-22,11:08:38,115.079,37.612,5.4
1966-03-23,00:04:37,122.938,23.973,6.2
1966-03-23,17:28:01,115.01,37.451,5.15
1966-03-26,15:19:05,115.275,37.714,6
1966-03-26,18:14:23,115.096,37.798,5.86
1966-03-27,20:57:19,115.103,37.63,5.19
1966-03-28,03:26:30,114.86,37.269,5.13
1966-03-29,06:12:01,115.127,37.464,5.96
1966-04-06,01:51:51,73.081,34.859,5.25
1966-04-10,06:53:08,115.218,37.637,5.13
1966-04-11,16:42:54,70.57,38.978,5.15
1966-04-14,21:06:17,70.556,38.9,5.26
1966-04-20,14:31:26,114.86,37.411,5.13
1966-04-30,13:41:11,71.963,41.073,5.17
1966-05-05,14:21:24,122.595,24.298,6.2
1966-05-27,14:35:04,96.511,27.501,5.19
1966-05-28,00:04:00,122.631,24.274,5.8
1966-06-06,07:46:18,71.224,36.421,6.6
1966-06-07,11:44:53,122.66,24.328,5.58
1966-06-10,22:41:48,99.792,45.161,5.3
1966-06-26,23:30:52,104.34,31.782,5.12
1966-06-27,10:41:10,80.845,29.504,6
1966-06-27,10:47:44,81.189,29.615,5.48
1966-06-27,10:49:50,80.915,29.543,5.71
1966-06-27,10:59:20,80.935,29.706,6.27
1966-06-27,11:21:43,80.852,29.567,5.47
1966-06-27,13:55:51,80.805,29.61,5.49
1966-06-30,15:45:29,122.156,24.286,5.48
1966-07-01,05:50:41,122.414,24.739,6.4
1966-07-06,11:57:26,71.279,38.976,5.13
1966-07-10,16:12:45,125.186,24.303,6.1
1966-07-22,03:39:59,84.579,42.918,5.25
1966-08-05,01:03:02,79.543,32.687,5.46
1966-08-15,02:15:33,78.961,28.565,5.6
1966-08-16,02:16:21,70.903,36.395,5.81
1966-08-23,18:22:17,123.228,23.873,5.67
1966-09-11,15:55:20,95.69,27.021,5.26
1966-09-15,17:10:48,121.507,22.924,6.19
1966-09-18,14:15:57,102.045,22.783,5.39
1966-09-20,23:37:22,97.709,24.038,5.29
1966-09-22,21:54:15,104.549,26.093,5.16
1966-09-26,05:10:58,92.576,27.419,5.89
1966-09-28,14:00:25,100.103,27.412,6.35
1966-10-01,07:38:30,70.971,34.749,5.16
1966-10-11,10:06:21,103.747,27.946,5.31
1966-10-14,01:04:45,87.427,36.454,5.4
1966-10-14,01:11:50,80.376,39.422,5.11
1966-10-20,00:53:38,78.716,33.518,5.14
1966-11-05,18:53:03,83.798,28.252,5.23
1966-11-07,04:08:12,80.93,33.979,5.16
1966-11-08,14:30:01,96.745,26.082,5.13
1966-12-15,02:08:06,94.322,21.487,5.73
1966-12-16,20:52:19,80.823,29.535,5.7
1966-12-18,22:42:39,80.805,29.599,5.15
1966-12-21,22:11:00,80.801,29.639,5.48
1967-01-05,00:14:42,103.036,48.168,7
1967-01-05,10:08:01,72.704,39.334,5.38
1967-01-05,23:58:21,103.013,48.04,5.93
1967-01-07,13:03:44,103.095,48.079,5.29
1967-01-14,10:59:25,70.801,39.261,5.2
1967-01-14,15:29:17,81.61,44.615,5.24
1967-01-18,21:49:24,103.015,48.007,5.38
1967-01-20,01:57:24,103.064,48.105,6.4
1967-01-20,03:27:12,103.088,47.994,5.25
1967-01-20,03:28:44,103.018,47.97,5.31
1967-01-20,06:23:15,103.129,47.973,5.25
1967-01-21,00:41:31,103.073,48.107,5.18
1967-01-22,12:01:46,103.203,47.883,5.37
1967-01-22,12:16:01,103.105,48.123,5.25
1967-01-24,14:45:17,104.193,30.296,5.43
1967-01-25,01:50:21,71.625,36.715,6.02
1967-01-29,07:01:33,103.218,47.984,5.18
1967-01-30,21:05:31,96.115,26.107,5.62
1967-01-31,03:35:35,103.065,47.956,5.22
1967-02-02,07:37:56,75.354,39.754,5.38
1967-02-10,05:46:31,75.273,33.272,5.12
1967-02-10,05:51:05,86.372,41.607,5.23
1967-02-19,20:08:21,83.597,42.103,5.26
1967-02-20,15:18:42,75.333,33.617,5.5
1967-02-21,12:37:45,75.36,33.593,5.37
1967-02-23,14:25:46,122.567,24.28,5.53
1967-03-04,05:09:26,121.823,21.398,5.67
1967-03-11,16:56:53,94.321,28.445,5.4
1967-03-14,06:58:06,94.248,28.463,5.7
1967-03-16,12:13:24,96.403,26.959,5.21
1967-03-27,08:58:25,116.608,38.474,6.1
1967-04-24,08:51:10,72.522,37.348,5.47
1967-04-25,10:30:39,87.051,43.362,5.37
1967-04-27,23:15:20,82.062,41.782,5.28
1967-05-05,00:08:07,103.624,29.206,5.27
1967-05-11,14:51:02,73.787,39.365,5.6
1967-05-12,05:21:08,73.729,39.417,5.19
1967-05-14,09:00:56,73.81,39.271,5.14
1967-05-20,08:47:20,72.884,39.325,5.27
1967-05-27,01:42:48,77.314,40.132,5.37
1967-05-27,19:05:49,77.714,36.034,5.93
1967-06-07,17:01:12,97.184,49.36,5.21
1967-07-02,08:32:39,75.701,33.188,5.14
1967-07-07,22:56:31,92.028,27.854,5.19
1967-07-19,17:28:10,70.719,36.289,5.17
1967-08-15,09:21:04,93.639,31.079,5.73
1967-08-19,23:31:43,106.515,32.663,5.2
1967-08-20,02:02:05,80.423,45.382,5.43
1967-08-30,04:22:05,100.262,31.633,6.4
1967-08-30,04:57:43,100.081,31.552,5.25
1967-08-30,11:08:50,100.255,31.587,5.83
1967-09-06,01:43:36,91.62,24.06,5.13
1967-09-11,12:53:34,99.496,45.131,5.13
1967-09-15,10:32:45,91.91,27.338,5.79
1967-09-15,23:57:30,120.755,24.093,5.55
1967-09-28,02:53:49,79.579,42.128,5.15
1967-10-13,03:24:48,74.405,39.643,5.31
1967-10-15,21:43:55,104.99,36.762,5.33
1967-10-21,11:00:35,100.085,31.469,5.27
1967-10-25,00:59:26,122.218,24.401,6.8
1967-10-25,08:54:43,122.225,24.459,5.53
1967-10-26,00:22:25,122.275,24.416,5.74
1967-11-10,06:04:07,91.759,25.441,5.15
1967-11-14,00:04:19,91.624,24.088,5.25
1967-12-02,20:05:56,115.132,37.869,5.45
1967-12-14,19:15:20,91.294,38.139,5.28
1967-12-18,10:51:34,81.793,29.303,5.31
1967-12-18,14:07:41,111.471,36.239,5.19
1968-01-05,06:42:49,79.302,30.38,5.26
1968-01-07,04:05:38,114.971,37.595,5.15
1968-01-13,07:03:46,122.161,23.965,6.1
1968-01-15,19:33:58,115.513,37.849,5.29
1968-01-27,13:56:23,121.553,23.242,5.55
1968-01-29,05:00:11,70.451,36.448,5.61
1968-01-31,11:45:18,92.194,29.77,5.37
1968-02-05,11:04:05,98.402,42.613,5.13
1968-02-10,17:03:03,78.59,34.039,5.29
1968-02-11,20:38:28,78.686,34.101,5.31
1968-02-16,05:37:55,95.085,33.904,5.16
1968-02-26,10:50:20,121.368,22.733,7.14
1968-03-02,16:17:30,100.368,29.891,5.18
1968-03-03,09:31:21,72.356,34.731,5.27
1968-03-20,07:54:38,75.185,41.063,5.12
1968-05-02,00:26:02,92.301,26.293,5.13
1968-05-03,05:32:48,124.636,25.191,5.7
1968-05-15,00:27:24,114.907,37.389,5.11
1968-05-27,18:35:59,80.61,29.818,5.33
1968-06-10,17:36:28,75.347,39.017,5.12
1968-06-12,04:29:23,91.886,24.844,5.48
1968-06-28,20:34:54,94.878,30.361,5.16
1968-07-04,06:45:58,95.128,30.26,5.12
1968-07-13,06:05:54,94.724,30.394,5.2
1968-07-14,18:12:43,94.75,30.324,5.2
1968-07-16,22:23:06,94.743,30.353,5.12
1968-07-19,18:48:59,94.876,30.323,5.17
1968-07-23,20:51:49,94.758,30.316,5.17
1968-07-26,12:44:06,94.927,30.146,5.15
1968-08-18,14:19:00,90.559,26.431,5.37
1968-08-20,09:30:57,94.899,30.032,5.25
1968-08-23,12:01:16,94.968,30.311,5.18
1968-08-29,19:51:24,94.878,30.231,5.2
1968-09-01,05:59:29,94.799,30.317,5.2
1968-09-03,17:45:52,94.83,30.281,5.13
1968-09-12,15:36:53,77.762,39.791,5.19
1968-09-15,14:16:54,72.564,37.103,5.19
1968-09-27,10:37:57,72.265,37.876,5.53
1968-10-19,02:33:26,73.092,37.35,5.24
1968-10-19,07:01:30,73.173,37.306,5.36
1968-10-19,09:52:02,73.264,37.475,5.4
1968-10-20,07:08:22,122.439,24.95,6.16
1968-10-30,04:07:22,73.165,37.348,5.29
1968-11-05,02:02:44,76.483,32.293,5.19
1968-12-22,09:06:38,101.772,36.306,5.62
1968-12-27,14:38:14,91.6,24.118,5.37
1969-01-25,23:34:29,92.311,23.037,5.42
1969-02-09,15:34:45,101.35,21.785,5.21
1969-02-11,22:08:55,79.307,41.389,6.1
1969-02-12,00:22:37,79.557,41.387,5.22
1969-02-15,23:59:12,79.636,41.412,5.12
1969-03-03,06:20:23,79.97,30.076,5.32
1969-03-05,19:33:25,70.746,36.394,6.18
1969-03-22,04:52:35,70.514,38.835,5.47
1969-03-27,11:19:30,71.871,39.063,5.23
1969-03-27,19:37:45,71.92,39.136,5.38
1969-04-06,19:22:39,91.434,50.267,5.14
1969-04-25,07:36:38,70.475,30.897,5.23
1969-05-01,04:00:07,77.987,44.016,5.2
1969-05-13,10:04:39,70.763,39.973,5.17
1969-05-15,20:39:50,70.826,34.556,5.61
1969-06-01,08:35:24,91.687,25.716,5.16
1969-06-04,00:39:58,79.493,41.314,5.18
1969-06-14,03:28:30,94.622,31.757,5.29
1969-06-22,01:33:25,79.376,30.499,5.53
1969-06-25,04:42:40,79.469,41.567,5.19
1969-06-30,08:51:55,92.632,26.826,5.25
1969-07-02,09:59:53,99.622,20.935,5.21
1969-07-18,05:24:48,119.572,38.31,6.9
1969-07-20,04:34:15,77.982,39.842,5.25
1969-07-25,22:49:42,111.803,21.661,5.7
1969-08-03,04:19:39,123.212,24.125,5.59
1969-08-08,06:30:58,70.891,36.369,5.91
1969-08-15,07:15:38,94.607,30.366,5.26
1969-08-26,03:23:15,72.805,37.254,5.21
1969-08-28,03:58:38,73.57,39.027,5.3
1969-08-28,04:06:22,73.723,39.19,5.22
1969-08-29,10:02:53,95.957,26.303,5.52
1969-09-05,11:42:16,121.656,22.762,5.93
1969-09-14,14:46:24,74.952,39.643,5.8
1969-09-14,16:15:27,74.781,39.637,5.6
1969-09-16,21:19:27,75.084,39.757,5.17
1969-09-25,23:10:38,102.267,32.611,5.26
1969-09-27,16:56:25,75.188,38.74,5.16
1969-09-28,18:53:25,73.653,39.49,5.28
1969-10-17,01:25:15,94.636,23.041,6.34
1969-10-24,11:45:55,72.45,24.813,5.19
1969-11-05,20:25:16,90.195,27.631,5.29
1969-11-07,13:41:16,126.318,26.525,5.5
1969-11-17,21:28:31,77.15,39.988,5.23
1969-11-24,17:23:21,71.665,37.118,6.08
1970-01-04,17:00:41,102.543,24.185,7.1
1970-01-04,17:32:39,102.439,24.18,5.56
1970-01-04,21:44:32,102.434,24.308,5.21
1970-01-05,11:49:10,102.732,23.984,5.86
1970-01-05,14:21:35,102.312,24.213,5.11
1970-01-09,10:31:44,102.718,23.964,5.12
1970-01-14,10:14:19,102.318,24.264,5.28
1970-01-27,10:49:30,101.298,34.8,5.27
1970-02-05,03:40:03,102.302,24.371,5.78
1970-02-06,22:10:41,100.771,23.083,6.14
1970-02-06,22:32:39,100.78,22.858,5.16
1970-02-08,10:12:42,73.667,39.682,5.19
1970-02-12,01:51:48,81.648,29.276,5.4
1970-02-19,07:10:04,93.973,27.444,5.4
1970-02-24,02:07:35,103.203,30.607,5.6
1970-02-25,10:20:59,122.253,24.126,6.08
1970-02-26,19:30:06,85.914,27.653,5.41
1970-03-05,04:23:30,103.089,30.657,5.23
1970-03-05,18:34:21,76.608,32.376,5.11
1970-03-10,05:20:09,96.958,26.832,5.44
1970-03-12,14:36:55,72.267,42.448,5.23
1970-03-12,18:09:52,102.837,24.124,5.36
1970-03-14,22:06:21,103.072,30.67,5.16
1970-03-16,03:47:03,86.338,34.022,5.13
1970-03-22,10:42:06,103.808,31.567,5.23
1970-03-23,01:53:04,73.053,21.63,5.45
1970-03-24,23:47:02,105.043,26.229,5.17
1970-03-29,03:48:46,75.338,39.636,5.25
1970-04-23,18:02:16,72.579,37.597,5.28
1970-04-30,03:24:53,73.422,33.241,5.13
1970-05-01,03:47:15,82.55,47.639,5.18
1970-05-15,17:13:13,91.118,50.224,6.3
1970-05-15,17:58:27,91.324,50.283,5.31
1970-05-15,20:12:15,91.311,50.187,5.23
1970-05-18,07:32:14,91.433,50.179,5.15
1970-05-29,10:33:59,94.011,24.041,5.31
1970-06-05,04:53:08,78.691,42.51,6.3
1970-06-12,15:59:59,78.338,40.791,5.12
1970-06-17,11:50:06,102.416,24.273,5.11
1970-06-21,16:13:07,72.922,40.832,5.13
1970-06-24,00:43:02,95.679,28.956,5.17
1970-07-21,15:37:43,84.76,27.977,5.24
1970-07-25,01:35:24,88.704,25.595,5.39
1970-07-29,05:50:58,77.679,39.802,5.97
1970-07-29,10:16:22,95.34,25.977,7
1970-07-31,13:10:46,103.644,28.58,5.51
1970-08-28,01:24:08,91.659,24.9,5.3
1970-09-05,13:37:35,101.266,32.09,5.28
1970-09-14,09:43:32,77.157,40.018,5.23
1970-09-25,06:08:21,71.151,40.23,5.31
1970-09-30,09:52:24,122.003,20.73,5.98
1970-10-06,22:06:22,71.603,39.141,5.33
1970-10-09,01:18:37,71.568,39.147,5.31
1970-10-09,13:48:49,71.531,39.137,5.26
1970-10-14,16:51:39,94.145,21.839,5.21
1970-10-17,05:33:14,79.295,41.414,5.19
1970-11-08,09:15:53,101.257,32.114,5.39
1970-11-14,07:58:21,121.349,22.78,6.2
1970-11-16,04:57:33,81.389,43.256,5.33
1970-11-24,11:46:00,84.258,47.603,5.18
1970-11-27,09:39:24,122.426,24.336,5.7
1970-11-29,02:03:35,81.894,41.587,5.16
1970-12-02,19:12:53,105.534,35.844,5.48
1970-12-30,09:35:27,72.723,40.335,5.14
1971-02-02,07:59:58,91.591,23.738,5.4
1971-02-05,09:10:35,99.446,25.307,5.37
1971-02-16,14:26:10,122.238,24.112,5.8
1971-03-11,04:43:34,103.816,28.579,5.17
1971-03-23,09:52:11,79.325,41.52,6.24
1971-03-23,20:47:17,79.243,41.419,5.8
1971-03-24,13:54:19,98.137,35.448,6
1971-03-24,20:54:29,79.354,41.512,5.3
1971-03-24,21:01:54,79.504,41.452,5.4
1971-03-31,08:16:20,96.687,26.086,5.28
1971-04-03,04:49:02,95.042,32.158,5.8
1971-04-03,04:50:45,95.207,32.191,5.71
1971-04-23,10:41:18,121.765,22.364,5.52
1971-04-27,14:47:55,73.111,39.521,5.19
1971-04-28,15:12:40,73.578,34.42,5.19
1971-04-28,15:32:02,101.101,22.917,6.39
1971-05-03,00:33:23,84.443,30.739,5.5
1971-05-09,19:26:34,71.16,35.512,5.74
1971-05-10,14:51:46,71.267,42.887,5.3
1971-05-11,00:09:37,121.097,22.3,5.56
1971-05-22,20:03:31,92.1,32.299,5.6
1971-05-30,11:55:58,96.301,25.25,5.28
1971-05-30,15:44:18,96.389,25.264,6.3
1971-05-30,21:39:00,96.187,25.211,5.15
1971-05-31,05:14:00,96.505,25.266,6.12
1971-06-04,14:10:46,95.181,32.193,5.23
1971-06-15,07:39:36,79.447,41.463,5.67
1971-06-15,22:04:12,79.408,41.546,5.96
1971-06-15,22:15:48,79.469,41.421,5.4
1971-06-15,23:17:31,79.392,41.361,5.28
1971-06-16,00:58:37,79.307,41.535,5.3
1971-06-16,10:56:37,79.275,41.469,5.15
1971-06-16,13:46:50,79.406,41.45,5.29
1971-06-17,15:20:11,79.426,41.425,5.15
1971-06-19,17:23:02,79.279,41.496,5.42
1971-06-24,13:52:21,123.736,23.598,5.63
1971-06-26,19:00:36,106.236,25.088,5.32
1971-06-28,05:01:47,106.097,37.94,5.41
1971-07-03,04:26:23,79.23,41.456,5.17
1971-07-17,15:00:55,93.127,26.469,5.5
1971-07-19,16:58:10,122.411,24.303,5.5
1971-07-24,11:43:39,73.163,39.468,5
1971-07-26,01:48:33,77.223,39.821,5.96
1971-07-26,02:39:30,77.353,39.693,5.22
1971-07-27,12:48:33,77.454,39.669,5.22
1971-08-07,15:21:50,77.781,36.033,5.22
1971-08-16,04:58:00,103.693,28.845,5.74
1971-08-16,13:29:23,103.602,28.751,5.15
1971-08-16,18:53:55,103.734,28.861,5.81
1971-08-16,22:37:33,103.595,28.791,5.59
1971-08-17,09:36:15,103.734,28.899,5.33
1971-08-17,17:07:41,103.633,28.891,5.23
1971-08-19,08:28:56,121.913,23.991,6.17
1971-08-23,05:36:10,103.65,28.769,5.4
1971-08-23,05:46:24,103.667,28.781,5.2
1971-09-04,01:10:32,103.722,28.872,5.21
1971-09-14,03:11:04,100.764,22.789,5.55
1971-10-09,13:15:38,121.987,24.903,5.6
1971-10-10,18:25:14,95.915,22.958,5.22
1971-10-14,12:55:19,95.836,23.076,5.4
1971-10-20,08:40:21,121.388,21.967,5.84
1971-10-21,08:22:46,125.24,24.885,5.5
1971-10-28,13:30:57,72.28,41.864,5.4
1971-10-29,17:16:50,86.519,34.152,5.25
1971-10-30,20:48:50,121.404,23.024,6.2
1971-11-01,05:29:58,85.023,44.133,5.25
1971-11-04,20:12:19,103.598,28.74,5.33
1971-11-11,04:40:59,93.778,21.419,5.18
1971-11-19,01:00:01,72.367,41.908,5.22
1971-12-12,13:41:37,79.221,41.353,5.15
1971-12-21,09:54:43,74.157,35.591,5.28
1971-12-27,20:59:37,73.003,35.106,5.31
1971-12-29,22:27:07,94.708,25.206,5.71
1972-01-02,10:27:33,84.473,41.764,5.34
1972-01-04,03:16:56,122.067,22.638,6.9
1972-01-08,05:27:53,120.28,20.981,6.71
1972-01-08,08:14:20,120.308,20.893,5.81
1972-01-12,18:37:23,75.014,37.636,5.68
1972-01-15,20:21:48,78.92,40.182,6.2
1972-01-15,23:45:58,78.692,40.095,5.13
1972-01-23,02:06:01,102.551,23.598,5.39
1972-01-25,02:06:24,122.269,22.632,7.3
1972-01-25,03:41:24,121.974,23.107,7.11
1972-01-28,16:18:28,120.063,20.963,5.68
1972-02-04,14:08:22,84.454,30.338,5.28
1972-02-11,05:55:46,77.255,39.874,5.16
1972-02-16,23:19:21,80.828,41.719,5.19
1972-02-20,03:02:12,80.474,34.479,5.16
1972-02-26,23:31:08,97.207,50.462,5.65
1972-03-10,14:36:15,72.711,33.939,5.26
1972-03-15,06:00:32,84.387,30.579,5.35
1972-03-24,08:11:52,87.484,42.857,5.24
1972-04-02,03:34:25,73.683,36.155,5.25
1972-04-02,07:50:51,73.853,36.252,5.11
1972-04-05,13:19:46,84.737,42.029,5.12
1972-04-08,09:33:38,101.779,29.48,5.46
1972-04-09,04:10:49,84.609,42.104,5.73
1972-04-09,10:43:56,84.43,41.957,5.17
1972-04-17,10:49:45,122.543,24.171,6.3
1972-04-20,00:35:56,84.516,41.991,5.26
1972-04-21,21:19:28,81.281,35.02,5.13
1972-04-24,09:57:21,121.539,23.564,7
1972-04-24,17:58:32,121.59,23.736,5.62
1972-04-27,19:20:55,122.425,24.043,5.62
1972-04-28,00:52:56,84.944,31.323,5.25
1972-05-05,10:16:09,121.382,23.065,5.62
1972-05-06,22:05:20,102.517,28.058,5.29
1972-05-12,01:21:29,121.624,24.537,5.7
1972-05-17,10:06:05,71.415,33.473,5.29
1972-06-08,09:14:09,120.207,21.085,5.71
1972-06-27,06:39:47,70.307,29.69,5.31
1972-07-08,06:49:22,71.433,36.382,5.89
1972-07-16,02:20:23,95.914,32.571,5.48
1972-07-21,16:11:31,102.268,28.837,5.22
1972-07-22,16:41:03,91.444,31.356,5.9
1972-08-10,21:06:39,93.505,32.488,5.33
1972-08-11,02:22:13,102.156,44.745,5.31
1972-08-21,14:04:33,87.999,27.375,5.12
1972-08-30,15:14:08,96.336,36.598,5.3
1972-08-30,18:47:42,96.32,36.501,5.3
1972-08-30,18:51:33,96.562,36.62,5.53
1972-09-03,16:48:29,73.416,35.919,6.2
1972-09-03,17:09:18,73.285,36.044,5.19
1972-09-03,20:32:18,73.612,36.04,5.37
1972-09-03,23:03:53,73.347,35.921,5.79
1972-09-04,01:23:49,73.398,35.947,5.46
1972-09-04,02:36:16,73.341,35.998,5.4
1972-09-04,03:51:20,73.34,36.005,5.45
1972-09-04,10:35:42,73.388,35.812,5.16
1972-09-04,13:37:50,73.392,35.84,5.29
1972-09-04,13:42:19,73.387,35.941,5.98
1972-09-04,15:58:30,73.437,36.108,5.17
1972-09-04,22:44:06,73.593,36.013,5.14
1972-09-05,04:07:26,73.507,35.962,5.21
1972-09-05,09:13:57,73.33,35.89,5.42
1972-09-06,02:51:29,78.414,32.398,5.28
1972-09-07,04:24:14,73.3,35.924,5.15
1972-09-10,20:57:58,81.303,39.23,5.29
1972-09-17,17:37:50,73.4,35.926,5.59
1972-09-18,21:41:58,73.596,35.853,5.27
1972-09-22,19:57:28,121.123,22.413,6.3
1972-09-23,02:14:28,121.091,22.315,6.36
1972-09-27,00:08:29,101.641,30.377,5.27
1972-09-27,02:03:37,72.723,33.99,5.33
1972-09-27,17:54:45,121.2,22.209,5.6
1972-09-27,20:24:53,72.891,35.039,5.22
1972-09-29,16:21:37,101.649,30.369,5.39
1972-09-29,20:24:41,101.672,30.213,5.33
1972-10-12,00:21:12,73.372,35.907,5.5
1972-10-13,05:04:37,73.437,35.931,5.39
1972-10-15,14:47:50,73.299,35.885,5.25
1972-10-27,12:00:36,75.379,42.682,5.2
1972-11-08,14:25:44,121.541,23.941,5.58
1972-11-09,18:41:15,121.562,23.898,6.1
1972-11-12,17:56:54,73.176,38.358,6.2
1972-11-21,02:47:17,121.657,23.953,5.8
1972-12-03,08:54:46,75.197,39.421,5.25
1972-12-28,16:57:47,70.396,34.732,5.61
1972-12-30,23:54:05,87.627,33.653,5.19
1973-01-02,22:25:56,88.141,31.215,5.33
1973-01-03,14:31:06,71.924,39.165,5.56
1973-01-09,16:17:54,73.693,39.58,5.12
1973-01-15,12:55:46,91.007,40.346,5.25
1973-01-16,21:31:24,75.802,33.315,5.33
1973-01-23,11:31:46,91.131,40.281,5.19
1973-01-24,03:20:20,82.122,41.098,5.28
1973-01-29,04:32:04,73.286,35.929,5.23
1973-02-06,10:37:10,100.544,31.277,7.4
1973-02-06,17:11:02,99.996,31.604,5.28
1973-02-07,09:20:54,100.777,31.305,5.17
1973-02-07,16:06:24,100.329,31.495,5.8
1973-02-14,00:49:16,121.505,22.318,5.8
1973-02-16,07:29:47,100.109,31.662,5.11
1973-02-18,21:39:00,74.14,40.809,5.19
1973-02-21,08:23:13,100.293,31.575,5.28
1973-02-23,10:45:06,86.671,37.679,5.11
1973-03-22,01:06:56,87.142,28.111,5.28
1973-03-23,19:14:52,100.036,31.791,5.53
1973-03-24,00:27:32,98.412,21.38,5.15
1973-03-26,02:37:22,123.864,23.469,6.24
1973-03-28,23:55:48,123.695,23.354,6.07
1973-04-22,05:46:22,104.015,27.655,5.25
1973-05-17,09:38:08,82.209,41.179,5.52
1973-05-31,23:40:00,93.539,24.267,6.1
1973-06-01,12:46:08,82.24,41.175,5.13
1973-06-01,13:03:00,98.828,25.108,5.29
1973-06-02,23:57:05,83.696,44.171,5.5
1973-06-09,04:19:13,82.209,41.08,5.22
1973-06-09,08:18:31,95.201,39.525,5.23
1973-06-10,16:08:41,74.821,39.45,5.3
1973-06-16,07:22:46,95.707,37.621,5.43
1973-06-27,13:11:09,79.365,40.54,5.19
1973-06-28,21:58:01,103.577,28.974,5.31
1973-06-28,21:59:29,103.688,28.829,5.56
1973-06-29,17:52:00,103.585,28.912,5.35
1973-07-04,16:44:13,92.62,27.605,5.26
1973-07-13,22:03:35,75.733,33.106,5.14
1973-07-14,04:51:20,86.44,35.056,6.6
1973-07-14,13:39:29,86.564,35.124,5.6
1973-07-16,19:45:39,86.546,35.1,5.52
1973-07-21,05:25:23,96.088,35.63,5.27
1973-07-21,19:50:04,86.549,35.138,5.28
1973-07-23,10:02:07,122.312,24.069,5.53
1973-07-28,17:53:33,121.51,22.117,5.88
1973-07-31,21:06:14,97.027,27.279,5.19
1973-08-02,08:58:14,104.515,27.86,5.76
1973-08-11,07:15:38,104.157,32.868,5.8
1973-08-16,03:58:09,101.18,23.008,5.97
1973-08-16,06:05:26,100.955,23.02,5.23
1973-08-16,08:02:53,86.875,33.201,5.78
1973-09-08,07:25:42,86.905,33.156,5.7
1973-09-08,07:59:29,86.871,33.207,5.25
1973-09-09,02:13:37,100.001,31.541,5.8
1973-09-09,02:42:31,100,31.469,5.28
1973-09-11,23:18:52,124.592,25.705,6.23
1973-09-27,02:04:22,71.824,33.592,5.15
1973-10-02,16:03:34,73.342,35.955,5.17
1973-10-06,10:29:10,73.286,35.913,5.2
1973-10-09,13:40:43,100.056,31.564,5.25
1973-10-12,02:54:08,71.949,37.618,5.45
1973-10-16,09:50:43,82.994,28.358,5.33
1973-10-17,03:16:19,71.181,36.398,5.72
1973-10-24,05:23:51,75.946,33.158,5.53
1973-10-24,19:57:14,76.014,33.112,5.19
1973-10-30,02:45:01,93.21,20.95,5.19
1973-11-21,19:47:56,81.102,34.583,5.33
1973-11-27,09:31:11,86.821,33.251,5.26
1973-11-28,15:55:20,81.349,37.881,5.24
1973-12-09,02:36:52,73.407,35.971,5.28
1973-12-16,09:16:13,76.059,32.379,5.21
1973-12-16,19:09:45,74.071,34.283,5.4
1973-12-21,02:08:47,94.899,30.32,5.17
1973-12-26,01:42:22,93.313,22.423,5.21
1973-12-31,11:00:54,116.453,38.432,5.19
1974-01-02,14:41:49,124.437,25.975,5.9
1974-01-04,09:27:57,77.641,40.645,5.36
1974-01-15,22:50:28,103.99,32.909,5.79
1974-01-20,01:52:10,104.201,32.854,5.11
1974-01-20,20:05:18,92.872,22.828,5.21
1974-02-20,11:43:05,73.169,40.648,5.16
1974-02-22,03:33:25,71.436,36.516,5.62
